grid-i,grid-j,lon,lat,class
0,62,23.3357371567,37.9762750833,Other roads and associated land
0,63,23.3357371567,37.9796891855,Other roads and associated land
0,64,23.3357371567,37.9831032878,Other roads and associated land
0,65,23.3357371567,37.9865173901,Other roads and associated land
0,66,23.3357371567,37.9899314923,Other roads and associated land
0,67,23.3357371567,37.9933455946,Other roads and associated land
0,68,23.3357371567,37.9967596969,Other roads and associated land
0,69,23.3357371567,38.0001737991,Other roads and associated land
0,70,23.3357371567,38.0035879014,Other roads and associated land
0,71,23.3357371567,38.0070020037,Other roads and associated land
0,72,23.3357371567,38.0104161059,Other roads and associated land
0,73,23.3357371567,38.0138302082,Other roads and associated land
0,74,23.3357371567,38.0172443105,Other roads and associated land
0,75,23.3357371567,38.0206584127,Other roads and associated land
0,76,23.3357371567,38.024072515,Other roads and associated land
0,77,23.3357371567,38.0274866173,Other roads and associated land
0,78,23.3357371567,38.0309007196,Other roads and associated land
0,79,23.3357371567,38.0343148218,Other roads and associated land
0,81,23.3357371567,38.0411430264,Other roads and associated land
0,82,23.3357371567,38.0445571286,Other roads and associated land
0,83,23.3357371567,38.0479712309,Other roads and associated land
0,84,23.3357371567,38.0513853332,Other roads and associated land
1,62,23.3413673295,37.9762750833,Other roads and associated land
1,63,23.3413673295,37.9796891855,Other roads and associated land
1,64,23.3413673295,37.9831032878,Other roads and associated land
1,65,23.3413673295,37.9865173901,Other roads and associated land
1,66,23.3413673295,37.9899314923,Other roads and associated land
1,67,23.3413673295,37.9933455946,Other roads and associated land
1,68,23.3413673295,37.9967596969,Other roads and associated land
1,69,23.3413673295,38.0001737991,Other roads and associated land
1,70,23.3413673295,38.0035879014,Other roads and associated land
1,71,23.3413673295,38.0070020037,Other roads and associated land
1,72,23.3413673295,38.0104161059,Other roads and associated land
1,73,23.3413673295,38.0138302082,Other roads and associated land
1,74,23.3413673295,38.0172443105,Other roads and associated land
1,75,23.3413673295,38.0206584127,Other roads and associated land
1,76,23.3413673295,38.024072515,Other roads and associated land
1,77,23.3413673295,38.0274866173,Other roads and associated land
1,78,23.3413673295,38.0309007196,Other roads and associated land
1,79,23.3413673295,38.0343148218,Other roads and associated land
1,80,23.3413673295,38.0377289241,Other roads and associated land
1,81,23.3413673295,38.0411430264,Other roads and associated land
1,82,23.3413673295,38.0445571286,Other roads and associated land
1,83,23.3413673295,38.0479712309,Other roads and associated land
1,84,23.3413673295,38.0513853332,Other roads and associated land
2,62,23.3469975024,37.9762750833,Other roads and associated land
2,63,23.3469975024,37.9796891855,Other roads and associated land
2,64,23.3469975024,37.9831032878,Other roads and associated land
2,65,23.3469975024,37.9865173901,Other roads and associated land
2,66,23.3469975024,37.9899314923,Other roads and associated land
2,67,23.3469975024,37.9933455946,Other roads and associated land
2,68,23.3469975024,37.9967596969,Other roads and associated land
2,69,23.3469975024,38.0001737991,Other roads and associated land
2,70,23.3469975024,38.0035879014,Other roads and associated land
2,71,23.3469975024,38.0070020037,Other roads and associated land
2,72,23.3469975024,38.0104161059,Other roads and associated land
2,73,23.3469975024,38.0138302082,Other roads and associated land
2,74,23.3469975024,38.0172443105,Other roads and associated land
2,75,23.3469975024,38.0206584127,Other roads and associated land
2,76,23.3469975024,38.024072515,Other roads and associated land
2,77,23.3469975024,38.0274866173,Other roads and associated land
2,78,23.3469975024,38.0309007196,Other roads and associated land
2,79,23.3469975024,38.0343148218,Other roads and associated land
2,80,23.3469975024,38.0377289241,Other roads and associated land
2,81,23.3469975024,38.0411430264,Other roads and associated land
2,82,23.3469975024,38.0445571286,Other roads and associated land
2,83,23.3469975024,38.0479712309,Other roads and associated land
2,84,23.3469975024,38.0513853332,Other roads and associated land
2,85,23.3469975024,38.0547994354,Other roads and associated land
2,86,23.3469975024,38.0582135377,Other roads and associated land
2,87,23.3469975024,38.06162764,Other roads and associated land
2,88,23.3469975024,38.0650417422,Other roads and associated land
2,89,23.3469975024,38.0684558445,Other roads and associated land
2,99,23.3469975024,38.1025968672,Other roads and associated land
3,62,23.3526276752,37.9762750833,Other roads and associated land
3,63,23.3526276752,37.9796891855,Other roads and associated land
3,64,23.3526276752,37.9831032878,Other roads and associated land
3,65,23.3526276752,37.9865173901,Fast transit roads and associated land
