grid-i,grid-j,lon,lat,class
0,50,23.1834386545,37.952902754,Railways and associated land
0,51,23.1834386545,37.957791884,Railways and associated land
1,51,23.1917763417,37.957791884,Railways and associated land
1,52,23.1917763417,37.9626810139,Railways and associated land
2,52,23.2001140288,37.9626810139,Railways and associated land
2,53,23.2001140288,37.9675701439,Railways and associated land
3,53,23.208451716,37.9675701439,Railways and associated land
3,54,23.208451716,37.9724592739,Railways and associated land
4,54,23.2167894032,37.9724592739,Railways and associated land
4,61,23.2167894032,38.0066831835,Other roads and associated land
4,62,23.2167894032,38.0115723135,Other roads and associated land
4,64,23.2167894032,38.0213505734,Other roads and associated land
4,65,23.2167894032,38.0262397033,Other roads and associated land
4,66,23.2167894032,38.0311288333,Other roads and associated land
4,67,23.2167894032,38.0360179632,Other roads and associated land
5,54,23.2251270904,37.9724592739,Railways and associated land
5,59,23.2251270904,37.9969049236,Other roads and associated land
5,60,23.2251270904,38.0017940536,Other roads and associated land
5,61,23.2251270904,38.0066831835,Other roads and associated land
5,62,23.2251270904,38.0115723135,Other roads and associated land
5,63,23.2251270904,38.0164614434,Other roads and associated land
5,64,23.2251270904,38.0213505734,Other roads and associated land
5,65,23.2251270904,38.0262397033,Other roads and associated land
5,66,23.2251270904,38.0311288333,Other roads and associated land
5,67,23.2251270904,38.0360179632,Other roads and associated land
5,68,23.2251270904,38.0409070932,Other roads and associated land
5,69,23.2251270904,38.0457962231,Other roads and associated land
5,71,23.2251270904,38.055574483,Other roads and associated land
5,72,23.2251270904,38.060463613,Other roads and associated land
5,73,23.2251270904,38.0653527429,Other roads and associated land
5,74,23.2251270904,38.0702418729,Other roads and associated land
5,75,23.2251270904,38.0751310028,Other roads and associated land
5,76,23.2251270904,38.0800201328,Other roads and associated land
5,77,23.2251270904,38.0849092628,Other roads and associated land
5,78,23.2251270904,38.0897983927,Other roads and associated land
5,80,23.2251270904,38.0995766526,Other roads and associated land
5,86,23.2251270904,38.1289114323,Other roads and associated land
5,87,23.2251270904,38.1338005623,Other roads and associated land
5,88,23.2251270904,38.1386896922,Other roads and associated land
5,89,23.2251270904,38.1435788222,Other roads and associated land
5,90,23.2251270904,38.1484679521,Other roads and associated land
5,91,23.2251270904,38.1533570821,Other roads and associated land
5,92,23.2251270904,38.158246212,Other roads and associated land
5,95,23.2251270904,38.1729136019,Other roads and associated land
6,54,23.2334647776,37.9724592739,Railways and associated land
6,55,23.2334647776,37.9773484038,Railways and associated land
6,58,23.2334647776,37.9920157937,Other roads and associated land
6,59,23.2334647776,37.9969049236,Other roads and associated land
6,61,23.2334647776,38.0066831835,Other roads and associated land
6,62,23.2334647776,38.0115723135,Other roads and associated land
6,63,23.2334647776,38.0164614434,Other roads and associated land
6,64,23.2334647776,38.0213505734,Other roads and associated land
6,65,23.2334647776,38.0262397033,Other roads and associated land
6,66,23.2334647776,38.0311288333,Other roads and associated land
6,67,23.2334647776,38.0360179632,Other roads and associated land
6,68,23.2334647776,38.0409070932,Other roads and associated land
6,69,23.2334647776,38.0457962231,Other roads and associated land
6,70,23.2334647776,38.0506853531,Other roads and associated land
6,71,23.2334647776,38.055574483,Other roads and associated land
6,72,23.2334647776,38.060463613,Other roads and associated land
6,73,23.2334647776,38.0653527429,Other roads and associated land
6,74,23.2334647776,38.0702418729,Other roads and associated land
6,75,23.2334647776,38.0751310028,Other roads and associated land
6,76,23.2334647776,38.0800201328,Other roads and associated land
6,77,23.2334647776,38.0849092628,Other roads and associated land
6,78,23.2334647776,38.0897983927,Other roads and associated land
6,79,23.2334647776,38.0946875227,Other roads and associated land
6,80,23.2334647776,38.0995766526,Other roads and associated land
6,87,23.2334647776,38.1338005623,Other roads and associated land
6,88,23.2334647776,38.1386896922,Other roads and associated land
6,89,23.2334647776,38.1435788222,Other roads and associated land
6,90,23.2334647776,38.1484679521,Other roads and associated land
6,91,23.2334647776,38.1533570821,Other roads and associated land
6,92,23.2334647776,38.158246212,Other roads and associated land
6,93,23.2334647776,38.163135342,Other roads and associated land
6,94,23.2334647776,38.1680244719,Other roads and associated land
