grid-i,grid-j,lon,lat,class
0,50,1.88378957137,41.4523069558,Fast transit roads and associated land
0,51,1.88378957137,41.4560647157,Fast transit roads and associated land
1,51,1.89126668504,41.4560647157,Fast transit roads and associated land
1,52,1.89126668504,41.4598224757,Fast transit roads and associated land
2,52,1.8987437987,41.4598224757,Fast transit roads and associated land
2,53,1.8987437987,41.4635802356,Fast transit roads and associated land
3,53,1.90622091237,41.4635802356,Fast transit roads and associated land
3,55,1.90622091237,41.4710957556,Fast transit roads and associated land
3,56,1.90622091237,41.4748535155,Fast transit roads and associated land
4,53,1.91369802603,41.4635802356,Fast transit roads and associated land
4,54,1.91369802603,41.4673379956,Fast transit roads and associated land
4,55,1.91369802603,41.4710957556,Fast transit roads and associated land
4,56,1.91369802603,41.4748535155,Fast transit roads and associated land
5,54,1.9211751397,41.4673379956,Fast transit roads and associated land
5,55,1.9211751397,41.4710957556,Fast transit roads and associated land
6,0,1.92865225336,41.2644189579,Fast transit roads and associated land
6,55,1.92865225336,41.4710957556,Fast transit roads and associated land
6,59,1.92865225336,41.4861267954,Fast transit roads and associated land
6,60,1.92865225336,41.4898845553,Fast transit roads and associated land
7,0,1.93612936703,41.2644189579,Fast transit roads and associated land
7,55,1.93612936703,41.4710957556,Fast transit roads and associated land
7,56,1.93612936703,41.4748535155,Fast transit roads and associated land
7,57,1.93612936703,41.4786112755,Fast transit roads and associated land
7,58,1.93612936703,41.4823690354,Fast transit roads and associated land
7,59,1.93612936703,41.4861267954,Fast transit roads and associated land
8,0,1.9436064807,41.2644189579,Fast transit roads and associated land
8,1,1.9436064807,41.2681767178,Fast transit roads and associated land
8,55,1.9436064807,41.4710957556,Fast transit roads and associated land
8,56,1.9436064807,41.4748535155,Fast transit roads and associated land
9,0,1.95108359436,41.2644189579,Fast transit roads and associated land
9,1,1.95108359436,41.2681767178,Fast transit roads and associated land
9,55,1.95108359436,41.4710957556,Fast transit roads and associated land
10,1,1.95856070803,41.2681767178,Fast transit roads and associated land
10,55,1.95856070803,41.4710957556,Fast transit roads and associated land
11,1,1.96603782169,41.2681767178,Fast transit roads and associated land
