grid-i,grid-j,lon,lat,class
0,33,-4.01033054473,40.4548350225,Agricultural + Semi-natural areas + Wetlands
0,34,-4.01033054473,40.4584593546,Agricultural + Semi-natural areas + Wetlands
0,35,-4.01033054473,40.4620836867,Agricultural + Semi-natural areas + Wetlands
0,36,-4.01033054473,40.4657080188,Agricultural + Semi-natural areas + Wetlands
0,37,-4.01033054473,40.4693323509,Agricultural + Semi-natural areas + Wetlands
1,33,-4.00611798629,40.4548350225,Agricultural + Semi-natural areas + Wetlands
1,34,-4.00611798629,40.4584593546,Agricultural + Semi-natural areas + Wetlands
1,35,-4.00611798629,40.4620836867,Agricultural + Semi-natural areas + Wetlands
1,36,-4.00611798629,40.4657080188,Agricultural + Semi-natural areas + Wetlands
1,37,-4.00611798629,40.4693323509,Agricultural + Semi-natural areas + Wetlands
1,38,-4.00611798629,40.4729566829,Agricultural + Semi-natural areas + Wetlands
1,39,-4.00611798629,40.476581015,Agricultural + Semi-natural areas + Wetlands
2,33,-4.00190542786,40.4548350225,Agricultural + Semi-natural areas + Wetlands
2,34,-4.00190542786,40.4584593546,Agricultural + Semi-natural areas + Wetlands
2,35,-4.00190542786,40.4620836867,Agricultural + Semi-natural areas + Wetlands
2,36,-4.00190542786,40.4657080188,Agricultural + Semi-natural areas + Wetlands
2,37,-4.00190542786,40.4693323509,Agricultural + Semi-natural areas + Wetlands
2,38,-4.00190542786,40.4729566829,Agricultural + Semi-natural areas + Wetlands
2,39,-4.00190542786,40.476581015,Agricultural + Semi-natural areas + Wetlands
3,20,-3.99769286942,40.4077187054,Agricultural + Semi-natural areas + Wetlands
3,21,-3.99769286942,40.4113430375,Agricultural + Semi-natural areas + Wetlands
3,22,-3.99769286942,40.4149673696,Agricultural + Semi-natural areas + Wetlands
3,33,-3.99769286942,40.4548350225,Agricultural + Semi-natural areas + Wetlands
3,34,-3.99769286942,40.4584593546,Agricultural + Semi-natural areas + Wetlands
3,35,-3.99769286942,40.4620836867,Agricultural + Semi-natural areas + Wetlands
3,36,-3.99769286942,40.4657080188,Agricultural + Semi-natural areas + Wetlands
3,37,-3.99769286942,40.4693323509,Agricultural + Semi-natural areas + Wetlands
3,38,-3.99769286942,40.4729566829,Agricultural + Semi-natural areas + Wetlands
3,39,-3.99769286942,40.476581015,Agricultural + Semi-natural areas + Wetlands
4,17,-3.99348031099,40.3968457092,Agricultural + Semi-natural areas + Wetlands
4,18,-3.99348031099,40.4004700412,Agricultural + Semi-natural areas + Wetlands
4,19,-3.99348031099,40.4040943733,Agricultural + Semi-natural areas + Wetlands
4,20,-3.99348031099,40.4077187054,Agricultural + Semi-natural areas + Wetlands
4,21,-3.99348031099,40.4113430375,Agricultural + Semi-natural areas + Wetlands
4,22,-3.99348031099,40.4149673696,Agricultural + Semi-natural areas + Wetlands
4,30,-3.99348031099,40.4439620263,Agricultural + Semi-natural areas + Wetlands
